timestamp_ms,ax,ay,az,label
1657547,0.745605,0.000732,-0.666748,prone_right
1657557,0.751953,0.005371,-0.673096,prone_right
1657567,0.750244,0.010986,-0.672607,prone_right
1657577,0.75,0.009277,-0.674561,prone_right
1657587,0.744141,0.014893,-0.676758,prone_right
1657597,0.743164,0.010254,-0.668945,prone_right
1657607,0.746582,0.010254,-0.662109,prone_right
1657617,0.746582,0.01123,-0.667969,prone_right
1657627,0.745117,0.007324,-0.655762,prone_right
1657637,0.748779,0.004395,-0.669189,prone_right
1657647,0.750732,0.00708,-0.670898,prone_right
1657657,0.751465,0.007568,-0.678711,prone_right
1657667,0.749756,0.010742,-0.675781,prone_right
1657677,0.751953,0.008057,-0.673828,prone_right
1657687,0.74707,0.003906,-0.669678,prone_right
1657697,0.749268,0.001709,-0.663086,prone_right
1657707,0.750732,-0.003418,-0.668701,prone_right
1657717,0.746826,0.000732,-0.672607,prone_right
1657727,0.749756,-0.002686,-0.677979,prone_right
1657737,0.751465,0.004883,-0.676514,prone_right
1657747,0.754639,0.005127,-0.680908,prone_right
1657757,0.750732,0.00293,-0.673828,prone_right
1657767,0.751953,0.00293,-0.684814,prone_right
1657777,0.75,0.003662,-0.674072,prone_right
1657787,0.748291,0.008057,-0.669434,prone_right
1657797,0.748779,0.00415,-0.672119,prone_right
1657807,0.746094,0.00708,-0.658203,prone_right
1657817,0.749023,0.009766,-0.667236,prone_right
1657827,0.746582,0.008301,-0.671631,prone_right
1657837,0.744141,0.008301,-0.672119,prone_right
1657847,0.746582,0.010986,-0.668213,prone_right
1657857,0.746094,0.01001,-0.66748,prone_right
1657867,0.746094,0.007813,-0.670654,prone_right
1657877,0.745117,0.005371,-0.663574,prone_right
1657887,0.747559,0.006836,-0.668457,prone_right
1657897,0.743896,0.007813,-0.672363,prone_right
1657907,0.744629,0.007568,-0.674072,prone_right
1657917,0.750488,0.00708,-0.668945,prone_right
1657927,0.751709,0.003906,-0.675781,prone_right
1657937,0.751709,0.006104,-0.675049,prone_right
1657947,0.75,0.004395,-0.66748,prone_right
1657957,0.750977,0.003418,-0.667236,prone_right
1657967,0.749756,0.006836,-0.665039,prone_right
1657977,0.748291,0.005371,-0.670654,prone_right
1657987,0.747803,0.001709,-0.672119,prone_right
1657997,0.746826,0.005127,-0.669922,prone_right
1658007,0.746338,0.010498,-0.679443,prone_right
1658017,0.746582,0.000488,-0.674805,prone_right
1658027,0.746582,0.008057,-0.67334,prone_right
1658037,0.748047,0.007813,-0.672119,prone_right
1658047,0.749512,0.006592,-0.67334,prone_right
1658057,0.752686,0.007568,-0.672363,prone_right
1658067,0.748047,0.009033,-0.673096,prone_right
1658077,0.748535,0.000244,-0.671387,prone_right
1658087,0.744385,0.001709,-0.675293,prone_right
1658097,0.744873,0.004883,-0.67041,prone_right
1658107,0.752441,0.002441,-0.668213,prone_right
1658117,0.743164,0.009521,-0.668945,prone_right
1658127,0.75,0.00415,-0.670898,prone_right
1658142,0.749512,0.002197,-0.677734,prone_right
1658152,0.746094,0.007813,-0.67334,prone_right
1658162,0.75,0.003418,-0.672852,prone_right
1658172,0.747803,0.003662,-0.669678,prone_right
1658182,0.748047,0.001709,-0.671387,prone_right
1658192,0.746582,0.00708,-0.671143,prone_right
1658202,0.744385,0.010498,-0.67334,prone_right
1658212,0.748047,0.008545,-0.671387,prone_right
1658222,0.748047,0.002197,-0.668701,prone_right
1658232,0.750244,0.006104,-0.666504,prone_right
1658242,0.746826,0.003662,-0.66748,prone_right
1658252,0.748535,0.005127,-0.677246,prone_right
1658262,0.746338,0.004883,-0.670654,prone_right
1658272,0.744385,0.008545,-0.673096,prone_right
1658282,0.749268,0.00708,-0.667236,prone_right
1658292,0.747314,0.00293,-0.668945,prone_right
1658302,0.752441,0.002197,-0.67041,prone_right
1658312,0.746582,0.00415,-0.66626,prone_right
1658322,0.750488,0.005371,-0.669678,prone_right
1658332,0.750244,-0.001221,-0.672363,prone_right
1658342,0.750488,0.004639,-0.674072,prone_right
1658352,0.748047,0.00708,-0.674072,prone_right
1658362,0.749023,0.007568,-0.664551,prone_right
1658372,0.746094,0.006348,-0.669678,prone_right
1658382,0.745117,-0.001709,-0.675537,prone_right
1658392,0.749023,0.004883,-0.673828,prone_right
1658402,0.746338,0.006104,-0.666992,prone_right
1658412,0.746826,0.002686,-0.676025,prone_right
1658422,0.74707,0.003662,-0.670166,prone_right
1658432,0.748291,0.006836,-0.671387,prone_right
1658442,0.747314,0.00708,-0.666748,prone_right
1658452,0.748779,0.003906,-0.674072,prone_right
1658462,0.751465,0.001221,-0.671143,prone_right
1658472,0.75,-0.002686,-0.673096,prone_right
1658482,0.745605,0.005615,-0.674072,prone_right
1658492,0.748291,0.008789,-0.667725,prone_right
1658502,0.749023,0.003662,-0.67627,prone_right
1658512,0.75,0.005615,-0.670898,prone_right
1658522,0.748291,0.005371,-0.674316,prone_right
1658532,0.750977,0.003906,-0.671143,prone_right
1658542,0.747559,0.004883,-0.673096,prone_right
1658552,0.745605,0.008789,-0.670898,prone_right
1658562,0.745361,0.007568,-0.666504,prone_right
1658572,0.748291,0.007813,-0.673584,prone_right
1658582,0.749023,0.003662,-0.668945,prone_right
1658592,0.753418,0.004639,-0.666016,prone_right
1658602,0.749512,0.00708,-0.670654,prone_right
1658612,0.752686,0.002197,-0.674561,prone_right
1658622,0.751221,0.005127,-0.675537,prone_right
1658632,0.748779,0.000244,-0.670654,prone_right
1658642,0.744873,0.001221,-0.672852,prone_right
1658652,0.751709,0.005859,-0.666748,prone_right
1658662,0.747803,0.006104,-0.67627,prone_right
1658672,0.748291,0.004395,-0.66748,prone_right
1658682,0.747803,0.005615,-0.674561,prone_right
1658692,0.749268,0.006348,-0.670166,prone_right
1658702,0.748291,0.006104,-0.67749,prone_right
1658712,0.750732,0.000488,-0.666992,prone_right
1658722,0.748291,0.004883,-0.669678,prone_right
1658732,0.747803,0.003174,-0.669434,prone_right
1658742,0.750732,0.009277,-0.671631,prone_right
1658752,0.749756,0.004395,-0.66748,prone_right
1658762,0.747559,0.006592,-0.668945,prone_right
1658772,0.746826,0.008301,-0.674072,prone_right
1658782,0.741943,0.00415,-0.671631,prone_right
1658792,0.751221,0.005859,-0.672607,prone_right
1658802,0.747559,0.006348,-0.671387,prone_right
1658812,0.743164,0.007568,-0.664551,prone_right
1658822,0.749268,0.006836,-0.67041,prone_right
1658832,0.747803,0.006348,-0.673584,prone_right
1658842,0.748291,0.006836,-0.671387,prone_right
1658852,0.747559,0.007324,-0.669922,prone_right
1658862,0.746826,0.005371,-0.67041,prone_right
1658872,0.745361,0.003662,-0.66626,prone_right
1658882,0.746338,0.009766,-0.671631,prone_right
1658892,0.744629,0.003174,-0.666992,prone_right
1658902,0.748291,0.006836,-0.669678,prone_right
1658912,0.749756,0.006104,-0.674805,prone_right
1658922,0.75,0.005127,-0.67041,prone_right
1658932,0.747803,0.003418,-0.669189,prone_right
1658942,0.751953,0.006104,-0.673096,prone_right
1658952,0.749023,0.004395,-0.665771,prone_right
1658962,0.744873,0.00708,-0.670654,prone_right
1658972,0.749268,0.00293,-0.674316,prone_right
1658982,0.748047,0.008057,-0.669922,prone_right
1658992,0.747803,0.005615,-0.666992,prone_right
1659002,0.748291,0.00415,-0.674805,prone_right
1659012,0.747803,0.006836,-0.668945,prone_right
1659022,0.74292,0.003906,-0.671387,prone_right
1659032,0.748779,0.006592,-0.671387,prone_right
1659042,0.747803,0.009521,-0.671387,prone_right
1659052,0.743896,0.009766,-0.670166,prone_right
1659062,0.747314,0.005859,-0.670166,prone_right
1659072,0.748291,0.00415,-0.677734,prone_right
1659082,0.748535,0.006104,-0.668457,prone_right
1659092,0.750732,0.004639,-0.669434,prone_right
1659102,0.748047,0.004639,-0.66333,prone_right
1659112,0.748779,0.005127,-0.670654,prone_right
1659122,0.749756,0.003662,-0.667725,prone_right
1659132,0.744629,0.002197,-0.673828,prone_right
1659142,0.74585,0.005859,-0.670898,prone_right
1659152,0.746338,0.00415,-0.672607,prone_right
1659162,0.749512,0.004395,-0.672119,prone_right
1659172,0.745605,0.005859,-0.672852,prone_right
1659182,0.749756,0.007568,-0.666504,prone_right
1659192,0.748291,0.006104,-0.664551,prone_right
1659202,0.74707,0.005127,-0.664795,prone_right
1659212,0.748535,0.004395,-0.671387,prone_right
1659222,0.745117,0.006836,-0.672852,prone_right
1659232,0.748291,0.006836,-0.671631,prone_right
1659242,0.750977,0.004395,-0.669922,prone_right
1659252,0.746338,0.010742,-0.671875,prone_right
1659262,0.748779,0.008057,-0.670898,prone_right
1659272,0.74585,0.007324,-0.676514,prone_right
1659282,0.746094,0.002197,-0.67041,prone_right
1659292,0.750488,0.004639,-0.673096,prone_right
1659302,0.748047,0.003418,-0.666504,prone_right
1659312,0.748291,0.002686,-0.669189,prone_right
1659322,0.748047,0.005615,-0.665771,prone_right
1659332,0.749756,0.004395,-0.669678,prone_right
1659342,0.749023,0.007324,-0.67041,prone_right
1659352,0.74707,0.005371,-0.678955,prone_right
1659362,0.747559,0.006104,-0.672363,prone_right
1659372,0.747314,0.005127,-0.671631,prone_right
1659382,0.749756,0.004883,-0.666016,prone_right
1659392,0.747559,0.006592,-0.67334,prone_right
1659402,0.746338,0.005859,-0.669189,prone_right
1659412,0.748535,0.006348,-0.671875,prone_right
1659422,0.746338,0.001221,-0.675293,prone_right
1659432,0.744385,0.009033,-0.671387,prone_right
1659442,0.748291,-0.000732,-0.671387,prone_right
1659452,0.749756,0.007568,-0.675049,prone_right
1659462,0.745605,0.00415,-0.66748,prone_right
1659472,0.74292,0.004639,-0.667725,prone_right
1659482,0.743408,0.004883,-0.670898,prone_right
1659492,0.74707,0.005127,-0.668945,prone_right
1659502,0.749756,0.002441,-0.669434,prone_right
1659512,0.75293,0.009033,-0.673828,prone_right
1659522,0.752197,0.005127,-0.669434,prone_right
1659532,0.749268,0.004883,-0.674561,prone_right
1659542,0.749512,0.006836,-0.678711,prone_right
1659552,0.750488,0.005371,-0.674072,prone_right
1659562,0.743408,0.004883,-0.673096,prone_right
1659572,0.747803,0.005615,-0.670898,prone_right
1659582,0.746338,0.006348,-0.66748,prone_right
1659592,0.748779,0.00415,-0.675537,prone_right
1659602,0.750244,0.004395,-0.665771,prone_right
1659612,0.748291,0.005859,-0.672607,prone_right
1659622,0.750488,0.00415,-0.671631,prone_right
1659632,0.746826,0.011719,-0.668945,prone_right
1659642,0.745117,0.005859,-0.66748,prone_right
1659652,0.742676,0.00708,-0.669434,prone_right
1659662,0.748535,0.001709,-0.670898,prone_right
1659672,0.749268,0.003418,-0.668945,prone_right
1659682,0.748291,0.004883,-0.671387,prone_right
1659692,0.748779,0.006348,-0.671387,prone_right
1659702,0.746094,0.009033,-0.673096,prone_right
1659712,0.745117,0.003174,-0.674072,prone_right
1659722,0.746094,0.00293,-0.667969,prone_right
1659732,0.74707,0.009277,-0.666992,prone_right
1659742,0.747559,0.005127,-0.669922,prone_right
1659752,0.747803,0.008545,-0.670654,prone_right
1659762,0.750488,0.00708,-0.672363,prone_right
1659772,0.750244,0.004639,-0.666504,prone_right
1659782,0.746094,0.003174,-0.663574,prone_right
1659792,0.746826,0.006836,-0.669922,prone_right
1659802,0.748291,0.010254,-0.667969,prone_right
1659812,0.746582,0.005127,-0.673584,prone_right
1659822,0.74707,0.003662,-0.672852,prone_right
1659832,0.750732,0.003418,-0.671631,prone_right
1659842,0.744873,0.003906,-0.669434,prone_right
1659852,0.746826,0.002686,-0.67334,prone_right
1659862,0.748291,0.005371,-0.677734,prone_right
1659872,0.743652,0.008057,-0.671387,prone_right
1659882,0.747803,0.004883,-0.661377,prone_right
1659892,0.748779,0.006836,-0.669678,prone_right
1659902,0.751465,0.008301,-0.671387,prone_right
1659912,0.749756,0.00415,-0.666016,prone_right
1659922,0.74707,0.004395,-0.671387,prone_right
1659932,0.750244,0.001221,-0.669434,prone_right
1659942,0.74585,0.004883,-0.667236,prone_right
1659952,0.746338,0.003174,-0.666504,prone_right
1659962,0.747314,0.005127,-0.669434,prone_right
1659972,0.747559,0.00415,-0.672852,prone_right
1659982,0.746826,0.006592,-0.669189,prone_right
1659992,0.750977,0.008301,-0.667236,prone_right
1660002,0.746338,0.004395,-0.67041,prone_right
1660012,0.748535,-0.000244,-0.672119,prone_right
1660022,0.751709,0.002441,-0.675293,prone_right
1660032,0.749268,0.007813,-0.675293,prone_right
1660042,0.746582,0.005859,-0.669189,prone_right
1660052,0.745361,0.005371,-0.671143,prone_right
1660062,0.74585,0.00293,-0.668213,prone_right
1660072,0.743164,0.005859,-0.677246,prone_right
1660082,0.746826,0.000732,-0.667236,prone_right
1660092,0.749512,0.005127,-0.673828,prone_right
1660102,0.745361,0.004395,-0.671387,prone_right
1660112,0.750488,0.006104,-0.672363,prone_right
1660122,0.748047,0.007324,-0.669678,prone_right
1660132,0.748047,0.002686,-0.672363,prone_right
1660147,0.750977,0.006104,-0.675049,prone_right
1660157,0.74707,0.004639,-0.671875,prone_right
1660167,0.751709,0.005615,-0.674316,prone_right
1660177,0.751221,0.006104,-0.676758,prone_right
1660187,0.748779,0.004639,-0.664062,prone_right
1660197,0.74585,0.005615,-0.670654,prone_right
1660207,0.747314,0.005127,-0.673584,prone_right
1660217,0.75293,0.005615,-0.669922,prone_right
1660227,0.75,0.001465,-0.67334,prone_right
1660237,0.744141,0.004883,-0.665527,prone_right
1660247,0.742187,0.005127,-0.676514,prone_right
1660257,0.745605,0.004883,-0.676025,prone_right
1660267,0.747559,0.006104,-0.670166,prone_right
1660277,0.748535,0.005859,-0.667236,prone_right
1660287,0.746826,0.005859,-0.665283,prone_right
1660297,0.748779,0.00415,-0.674805,prone_right
1660307,0.747803,0.006348,-0.671143,prone_right
1660317,0.748779,0.005371,-0.673096,prone_right
1660327,0.749756,0.006592,-0.663818,prone_right
1660337,0.747803,0.00415,-0.671387,prone_right
1660347,0.749512,0.008545,-0.672119,prone_right
1660357,0.748535,0.005371,-0.672607,prone_right
1660367,0.746338,0.001465,-0.668213,prone_right
1660377,0.752441,0.007324,-0.67334,prone_right
1660387,0.748047,0.007324,-0.672119,prone_right
1660397,0.745117,0.00293,-0.675293,prone_right
1660407,0.748779,0.006592,-0.666504,prone_right
1660417,0.746582,0.004883,-0.667725,prone_right
1660427,0.744873,0.006592,-0.669434,prone_right
1660437,0.746826,0.006592,-0.667969,prone_right
1660447,0.74585,0.006348,-0.671631,prone_right
1660457,0.745605,0.007568,-0.674072,prone_right
1660467,0.744141,0.00415,-0.671143,prone_right
1660477,0.750488,0.00708,-0.667969,prone_right
1660487,0.745361,0.008301,-0.677246,prone_right
1660497,0.746582,0.00415,-0.676758,prone_right
1660507,0.748779,0.003662,-0.669922,prone_right
1660517,0.748779,0.004395,-0.674316,prone_right
1660527,0.749268,0.005371,-0.670166,prone_right
1660537,0.745361,0.010254,-0.669922,prone_right
1660547,0.746094,0.007324,-0.671875,prone_right
1660557,0.746826,0.004639,-0.671143,prone_right
1660567,0.74707,0.006836,-0.674316,prone_right
1660577,0.750977,0.004883,-0.671875,prone_right
1660587,0.746338,0.004395,-0.670898,prone_right
1660597,0.746338,0.005615,-0.676758,prone_right
1660607,0.745361,0.007568,-0.673584,prone_right
1660617,0.750977,0.006104,-0.663086,prone_right
1660627,0.751953,0.003662,-0.667236,prone_right
1660637,0.746094,0.000244,-0.670654,prone_right
1660647,0.747314,0.003418,-0.674072,prone_right
1660657,0.744629,0.006348,-0.664062,prone_right
1660667,0.745117,0.006836,-0.676025,prone_right
1660677,0.74707,0.003662,-0.675781,prone_right
1660687,0.753662,0.009766,-0.665283,prone_right
1660697,0.748291,0.004639,-0.677002,prone_right
1660707,0.748047,0.005371,-0.669189,prone_right
1660717,0.745605,0.002686,-0.669922,prone_right
1660727,0.751709,0.007813,-0.668945,prone_right
1660737,0.74585,0.005615,-0.672363,prone_right
1660747,0.747314,0.008057,-0.665527,prone_right
1660757,0.74707,0.005615,-0.673096,prone_right
1660767,0.746338,0.003418,-0.676758,prone_right
1660777,0.746094,0.006836,-0.674316,prone_right
1660787,0.746338,0.006104,-0.672363,prone_right
1660797,0.748291,0.00415,-0.671631,prone_right
1660807,0.748047,0.00708,-0.671387,prone_right
1660817,0.747803,0.006104,-0.673828,prone_right
1660827,0.747803,0.00708,-0.666992,prone_right
1660837,0.746338,0.005127,-0.667969,prone_right
1660847,0.744141,0.004883,-0.668945,prone_right
1660857,0.744629,0.003662,-0.668457,prone_right
1660867,0.747559,0.007813,-0.673828,prone_right
1660877,0.747803,0.006836,-0.670166,prone_right
1660887,0.747314,0.005615,-0.673828,prone_right
1660897,0.749023,0.005859,-0.667236,prone_right
1660907,0.748047,0.009033,-0.670166,prone_right
1660917,0.748535,0.006592,-0.673584,prone_right
1660927,0.749512,0.004883,-0.674316,prone_right
1660937,0.746338,0.008301,-0.672852,prone_right
1660947,0.747314,0.007324,-0.665283,prone_right
1660957,0.74585,0.008545,-0.67334,prone_right
1660967,0.749023,0.007568,-0.670654,prone_right
1660977,0.750732,0.010986,-0.672363,prone_right
1660987,0.749023,0.004883,-0.671143,prone_right
1660997,0.745605,0.007568,-0.678223,prone_right
1661007,0.750244,0.008057,-0.667236,prone_right
1661017,0.746338,0.002197,-0.66626,prone_right
1661027,0.75,0.00293,-0.667725,prone_right
1661037,0.748291,0.003662,-0.67627,prone_right
1661047,0.751465,0.00415,-0.674561,prone_right
1661057,0.749023,0.005371,-0.674561,prone_right
1661067,0.748291,0.006836,-0.668945,prone_right
1661077,0.750244,0.008057,-0.670898,prone_right
1661087,0.747559,0.002441,-0.672119,prone_right
1661097,0.744385,0.007324,-0.67041,prone_right
1661107,0.750977,0.005371,-0.674072,prone_right
1661117,0.748535,0.005615,-0.676514,prone_right
1661127,0.744873,0.005127,-0.67041,prone_right
1661137,0.749756,0.008057,-0.667725,prone_right
1661147,0.748779,0.007568,-0.669189,prone_right
1661157,0.748047,0.003418,-0.67041,prone_right
1661167,0.741943,0.003662,-0.67041,prone_right
1661177,0.749512,0.005371,-0.668945,prone_right
1661187,0.745117,0.008301,-0.672852,prone_right
1661197,0.747559,0.003906,-0.672119,prone_right
1661207,0.750488,0.003418,-0.672852,prone_right
1661217,0.748535,0.007568,-0.676758,prone_right
1661227,0.747559,0.005371,-0.67334,prone_right
1661237,0.747803,0.007568,-0.664062,prone_right
1661247,0.748779,0.00708,-0.670166,prone_right
1661257,0.746338,0.009033,-0.664551,prone_right
1661267,0.746826,0.00708,-0.672607,prone_right
1661277,0.747314,0.008789,-0.671143,prone_right
1661287,0.748779,0.006348,-0.66748,prone_right
1661297,0.743408,0.005615,-0.670898,prone_right
1661307,0.74707,0.005127,-0.667969,prone_right
1661317,0.746338,0.003174,-0.674316,prone_right
1661327,0.750732,0.002197,-0.671631,prone_right
1661337,0.749268,0.00293,-0.671631,prone_right
1661347,0.746582,0.008301,-0.672607,prone_right
1661357,0.748291,0.005615,-0.66748,prone_right
1661367,0.746094,0.009766,-0.674072,prone_right
1661377,0.747559,0.004883,-0.675537,prone_right
1661387,0.749023,0.005127,-0.671631,prone_right
1661397,0.74585,0.006348,-0.67041,prone_right
1661407,0.748047,0.006836,-0.676758,prone_right
1661417,0.747803,0.008301,-0.669434,prone_right
1661427,0.749023,0.001221,-0.676758,prone_right
1661437,0.749023,0.005371,-0.665039,prone_right
1661447,0.747803,0.003174,-0.669434,prone_right
1661457,0.750732,0.008789,-0.672363,prone_right
1661467,0.748047,0.002441,-0.674316,prone_right
1661477,0.748291,0.006104,-0.673828,prone_right
1661487,0.750488,0.00415,-0.670898,prone_right
1661497,0.745605,0.005615,-0.67041,prone_right
1661507,0.748535,0.005859,-0.67041,prone_right
1661517,0.746826,0.009521,-0.666748,prone_right
1661527,0.747803,0.00293,-0.672852,prone_right
1661537,0.746826,0.002197,-0.670654,prone_right
1661547,0.747559,0.002441,-0.667725,prone_right
1661557,0.748779,0.005615,-0.673096,prone_right
1661567,0.748291,0.007568,-0.665771,prone_right
1661577,0.744385,0.008057,-0.675781,prone_right
1661587,0.748047,0.003418,-0.674805,prone_right
1661597,0.744629,0.006348,-0.673584,prone_right
1661607,0.741699,0.001953,-0.665771,prone_right
1661617,0.753174,0.007324,-0.67334,prone_right
1661627,0.742187,0.006104,-0.670654,prone_right
1661637,0.751709,0.00708,-0.672607,prone_right
1661647,0.747559,0.008301,-0.677246,prone_right
1661657,0.749268,0.007324,-0.673096,prone_right
1661667,0.744629,0.006348,-0.670654,prone_right
1661677,0.746826,0.007568,-0.672119,prone_right
1661687,0.748779,0.01001,-0.665771,prone_right
1661697,0.740967,0.003662,-0.675781,prone_right
1661707,0.749512,0.002441,-0.67334,prone_right
1661717,0.74585,0.003418,-0.67334,prone_right
1661727,0.743896,0.007568,-0.675293,prone_right
1661737,0.74707,0.004639,-0.669189,prone_right
1661747,0.746094,0.002686,-0.671387,prone_right
1661757,0.749023,0.002441,-0.672607,prone_right
1661767,0.747559,0.001709,-0.674072,prone_right
1661777,0.75,0.004639,-0.66748,prone_right
1661787,0.748047,0.004883,-0.674561,prone_right
1661797,0.748047,0.010986,-0.670898,prone_right
1661807,0.748779,0.002441,-0.672119,prone_right
1661817,0.746094,0.002197,-0.678223,prone_right
1661827,0.750488,0.006592,-0.671143,prone_right
1661837,0.74707,0.003174,-0.674072,prone_right
1661847,0.746338,0.003906,-0.665283,prone_right
1661857,0.748291,0.007324,-0.669434,prone_right
1661867,0.744873,0.00708,-0.677002,prone_right
1661877,0.745361,0.00708,-0.675049,prone_right
1661887,0.751465,0.003174,-0.674805,prone_right
1661897,0.745117,0.007568,-0.671875,prone_right
1661907,0.748535,0.006592,-0.670166,prone_right
1661917,0.745605,0.01001,-0.667725,prone_right
1661927,0.744873,0.007324,-0.672119,prone_right
1661937,0.749756,0.005615,-0.674561,prone_right
1661947,0.743896,0.004395,-0.671143,prone_right
1661957,0.749268,0.005615,-0.673828,prone_right
1661967,0.748779,0.006104,-0.67334,prone_right
1661977,0.749023,0.010254,-0.664307,prone_right
1661987,0.748535,0.008057,-0.669678,prone_right
1661997,0.750488,0.006348,-0.67041,prone_right
1662007,0.749512,0.003906,-0.672119,prone_right
1662017,0.747803,0.009521,-0.670166,prone_right
1662027,0.748047,0.005615,-0.678223,prone_right
1662037,0.748535,0.003906,-0.666992,prone_right
1662047,0.748535,0.005859,-0.670898,prone_right
1662057,0.749268,0.007813,-0.670898,prone_right
1662067,0.750977,0.004395,-0.668213,prone_right
1662077,0.745117,0.004639,-0.674072,prone_right
1662087,0.747803,0.004883,-0.672363,prone_right
1662097,0.745117,0.006836,-0.673096,prone_right
1662107,0.746094,0.002441,-0.669434,prone_right
1662117,0.749023,0.005615,-0.666992,prone_right
1662127,0.74585,0.005859,-0.669434,prone_right
1662137,0.744385,0.008789,-0.673096,prone_right
1662152,0.748291,0.006104,-0.676025,prone_right
1662162,0.752686,0.006348,-0.666504,prone_right
1662172,0.747559,0.007324,-0.669922,prone_right
1662182,0.749023,0.006104,-0.671631,prone_right
1662192,0.748779,0.003906,-0.673096,prone_right
1662202,0.745361,0.004883,-0.674316,prone_right
1662212,0.744629,0.008301,-0.671631,prone_right
1662222,0.746338,0.004639,-0.67749,prone_right
1662232,0.746826,0.008057,-0.672607,prone_right
1662242,0.748535,0.004883,-0.670654,prone_right
1662252,0.744629,0.006348,-0.672607,prone_right
1662262,0.745361,0.005859,-0.667725,prone_right
1662272,0.749023,0.008545,-0.680908,prone_right
1662282,0.750488,0.003418,-0.666992,prone_right
1662292,0.749023,0.007568,-0.669678,prone_right
1662302,0.747803,0.004883,-0.677734,prone_right
1662312,0.747803,0.00708,-0.669434,prone_right
1662322,0.748047,0.005371,-0.665771,prone_right
1662332,0.744385,0.008789,-0.671631,prone_right
1662342,0.747559,0.003906,-0.667725,prone_right
1662352,0.747803,0.006104,-0.673096,prone_right
1662362,0.744385,0.006836,-0.674316,prone_right
1662372,0.741455,0.003662,-0.676514,prone_right
1662382,0.746582,0.003418,-0.674316,prone_right
1662392,0.746094,0.00708,-0.671875,prone_right
1662402,0.750244,0.010498,-0.67334,prone_right
1662412,0.747803,0.00293,-0.679443,prone_right
1662422,0.750488,0.005371,-0.672363,prone_right
1662432,0.751221,0.007568,-0.662354,prone_right
1662442,0.744385,0.003174,-0.670654,prone_right
1662452,0.748047,0.003418,-0.666992,prone_right
1662462,0.749512,0.007324,-0.668701,prone_right
1662472,0.747559,0.006592,-0.67627,prone_right
1662482,0.747559,0.006592,-0.668457,prone_right
1662492,0.749023,0.006836,-0.666748,prone_right
1662502,0.748779,0.004883,-0.675049,prone_right
1662512,0.748047,0.006104,-0.674561,prone_right
1662522,0.746582,0.006592,-0.676758,prone_right
1662532,0.748779,0.007324,-0.676758,prone_right
1662542,0.743408,0.006836,-0.673584,prone_right
1662552,0.745605,0.006836,-0.674561,prone_right
1662562,0.747314,0.00415,-0.665527,prone_right
1662572,0.745605,0.006104,-0.67041,prone_right
1662582,0.749756,0.00708,-0.671143,prone_right
1662592,0.744141,0.00293,-0.670654,prone_right
1662602,0.744629,0.004883,-0.678223,prone_right
1662612,0.744385,0.001221,-0.669678,prone_right
1662622,0.745605,0.008301,-0.672119,prone_right
1662632,0.74585,0.007324,-0.67749,prone_right
1662642,0.749268,0.005859,-0.669678,prone_right
1662652,0.745361,0.006348,-0.670898,prone_right
1662662,0.746582,0.001465,-0.671143,prone_right
1662672,0.749756,0.005859,-0.670166,prone_right
1662682,0.745117,0.005127,-0.672852,prone_right
1662692,0.753662,0.005371,-0.672852,prone_right
1662702,0.744385,0.007324,-0.671387,prone_right
1662712,0.745361,0.004639,-0.666748,prone_right
1662722,0.750732,0.006592,-0.675781,prone_right
1662732,0.748535,0.003418,-0.675049,prone_right
1662742,0.747314,0.00415,-0.676758,prone_right
1662752,0.751953,0.006348,-0.673828,prone_right
1662762,0.744873,0.006348,-0.665527,prone_right
1662772,0.745361,0.00415,-0.674316,prone_right
1662782,0.748047,0.00415,-0.67041,prone_right
1662792,0.750488,0.004883,-0.671875,prone_right
1662802,0.745361,0.009033,-0.671875,prone_right
1662812,0.748535,0.007568,-0.675293,prone_right
1662822,0.744629,0.005859,-0.678223,prone_right
1662832,0.745605,0.006348,-0.670654,prone_right
1662842,0.74585,0.004395,-0.671875,prone_right
1662852,0.747803,0.004639,-0.676514,prone_right
1662862,0.745361,0.003906,-0.675293,prone_right
1662872,0.744385,0.007813,-0.67334,prone_right
1662882,0.745605,0.005127,-0.67334,prone_right
1662892,0.745361,0.005615,-0.669189,prone_right
1662902,0.746094,0.003662,-0.670654,prone_right
1662912,0.753906,0.007813,-0.674316,prone_right
1662922,0.744385,0.008057,-0.681152,prone_right
1662932,0.753418,0.004883,-0.674072,prone_right
1662942,0.744873,0.00708,-0.665039,prone_right
1662952,0.747803,0.003418,-0.674316,prone_right
1662962,0.748291,0.003418,-0.667236,prone_right
1662972,0.747803,0.003906,-0.669678,prone_right
1662982,0.746338,0.005127,-0.669189,prone_right
1662992,0.745605,0.007324,-0.67334,prone_right
1663002,0.74707,0.005859,-0.67334,prone_right
1663012,0.745117,0.008545,-0.669678,prone_right
1663022,0.741699,0.005615,-0.674316,prone_right
1663032,0.751709,0.007568,-0.672852,prone_right
1663042,0.746338,0.002686,-0.672119,prone_right
1663052,0.751953,0.005127,-0.672363,prone_right
1663062,0.743652,0.005127,-0.672607,prone_right
1663072,0.748291,0.008301,-0.675537,prone_right
1663082,0.746582,0.007324,-0.673584,prone_right
1663092,0.748291,0.008057,-0.672607,prone_right
1663102,0.746338,0.00293,-0.671631,prone_right
1663112,0.745117,0.005615,-0.667969,prone_right
1663122,0.746826,0.008545,-0.669434,prone_right
1663132,0.748047,0.003662,-0.669434,prone_right
1663142,0.747559,0.003906,-0.664307,prone_right
